# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   466.8      4.07577e+01     -2.86767e-02      1.73423e-04
   466.9      4.25010e+01     -3.67043e-02      1.87949e-04
   467.0      4.37254e+01     -4.31525e-02      1.76809e-04
   467.1      4.42314e+01     -4.68935e-02      1.36921e-04
   467.2      4.39672e+01     -4.73034e-02      7.33581e-05
   467.3      4.32662e+01     -4.52493e-02      1.65599e-05
   467.4      4.23956e+01     -4.12387e-02     -9.44452e-06
   467.5      4.16092e+01     -3.68553e-02     -1.61576e-05
   467.6      4.11751e+01     -3.39916e-02     -2.08614e-05
   467.7      4.11278e+01     -3.28232e-02     -2.61984e-05
   467.8      4.13302e+01     -3.22506e-02     -2.27552e-05
   467.9      4.16201e+01     -3.16170e-02     -7.09165e-06
   468.0      4.16541e+01     -3.07273e-02      4.27162e-06
   468.1      4.10771e+01     -2.93089e-02     -6.14480e-06
   468.2      3.99827e+01     -2.71487e-02     -3.15936e-05
   468.3      3.85721e+01     -2.37879e-02     -5.91880e-05
   468.4      3.70704e+01     -1.91935e-02     -8.11187e-05
   468.5      3.58107e+01     -1.39772e-02     -9.11360e-05
   468.6      3.50289e+01     -8.70361e-03     -8.63075e-05
   468.7      3.45810e+01     -4.09780e-03     -8.08146e-05
   468.8      3.43229e+01     -1.03763e-03     -8.88234e-05
   468.9      3.41352e+01      1.07827e-03     -1.04200e-04
   469.0      3.39046e+01      3.60694e-03     -1.10190e-04
   469.1      3.35693e+01      7.07466e-03     -1.03328e-04
   469.2      3.31308e+01      1.09118e-02     -1.00044e-04
   469.3      3.25811e+01      1.46423e-02     -1.13424e-04
   469.4      3.19372e+01      1.79559e-02     -1.34067e-04
   469.5      3.12143e+01      2.05091e-02     -1.48768e-04
   469.6      3.05404e+01      2.20779e-02     -1.50731e-04
   469.7      3.01547e+01      2.23323e-02     -1.33953e-04
   469.8      3.01933e+01      2.10002e-02     -9.90145e-05
   469.9      3.05621e+01      1.82296e-02     -6.56756e-05
   470.0      3.11983e+01      1.40001e-02     -5.01769e-05
   470.1      3.19585e+01      9.43771e-03     -4.65848e-05
   470.2      3.26859e+01      6.00900e-03     -4.41820e-05
   470.3      3.32779e+01      4.07208e-03     -4.20657e-05
   470.4      3.36513e+01      3.16629e-03     -4.87461e-05
   470.5      3.37299e+01      3.04984e-03     -6.82516e-05
   470.6      3.35254e+01      3.47463e-03     -8.75181e-05
   470.7      3.30240e+01      4.37636e-03     -9.39069e-05
   470.8      3.23701e+01      5.45126e-03     -8.94856e-05
   470.9      3.17659e+01      6.30202e-03     -8.09190e-05
   471.0      3.13076e+01      6.60042e-03     -7.23253e-05
   471.1      3.09905e+01      5.97078e-03     -6.59192e-05
   471.2      3.08235e+01      4.14409e-03     -6.22215e-05
   471.3      3.07912e+01      1.86341e-03     -5.74821e-05
   471.4      3.09038e+01     -1.35147e-04     -4.66426e-05
   471.5      3.11994e+01     -1.90317e-03     -2.94407e-05
   471.6      3.17598e+01     -3.96747e-03     -6.97077e-06
   471.7      3.25641e+01     -6.62874e-03      1.81865e-05
   471.8      3.33951e+01     -9.81452e-03      3.89810e-05
   471.9      3.40609e+01     -1.34266e-02      4.97405e-05
   472.0      3.44800e+01     -1.67631e-02      5.34482e-05
   472.1      3.45565e+01     -1.88667e-02      5.26767e-05
   472.2      3.43249e+01     -1.97769e-02      4.73225e-05
   472.3      3.38970e+01     -2.01271e-02      3.44888e-05
   472.4      3.33803e+01     -2.01418e-02      1.36827e-05
   472.5      3.29545e+01     -1.95979e-02     -7.16100e-06
   472.6      3.27836e+01     -1.82118e-02     -2.12994e-05
   472.7      3.28188e+01     -1.61059e-02     -3.25071e-05
   472.8      3.29754e+01     -1.34800e-02     -4.72513e-05
   472.9      3.32082e+01     -1.05720e-02     -6.41269e-05
   473.0      3.34967e+01     -7.70218e-03     -7.41055e-05
   473.1      3.38751e+01     -5.30653e-03     -7.04261e-05
   473.2      3.44953e+01     -4.20472e-03     -5.34362e-05
   473.3      3.55494e+01     -5.48068e-03     -2.07123e-05
   473.4      3.70359e+01     -9.14787e-03      2.41618e-05
   473.5      3.89347e+01     -1.52594e-02      7.85038e-05
   473.6      4.11996e+01     -2.36817e-02      1.36767e-04
   473.7      4.37176e+01     -3.38506e-02      1.86814e-04
   473.8      4.63346e+01     -4.51428e-02      2.18085e-04
   473.9      4.85968e+01     -5.53260e-02      2.22962e-04
   474.0      4.99546e+01     -6.16525e-02      1.88645e-04
   474.1      5.03376e+01     -6.36034e-02      1.30110e-04
   474.2      4.97960e+01     -6.09621e-02      7.25447e-05
   474.3      4.85726e+01     -5.46422e-02      2.95600e-05
   474.4      4.73642e+01     -4.83128e-02      7.34549e-06
   474.5      4.67252e+01     -4.48614e-02      1.18446e-05
   474.6      4.65880e+01     -4.39081e-02      3.32379e-05
   474.7      4.68256e+01     -4.49413e-02      6.35404e-05
   474.8      4.71726e+01     -4.70474e-02      8.86831e-05
   474.9      4.72301e+01     -4.88956e-02      8.59724e-05
   475.0      4.68089e+01     -4.95106e-02      5.02506e-05
   475.1      4.61076e+01     -4.83644e-02      1.33973e-05
   475.2      4.52729e+01     -4.48210e-02      7.22588e-07
   475.3      4.43030e+01     -3.98407e-02     -1.67721e-06
   475.4      4.31299e+01     -3.45807e-02     -1.80972e-05
   475.5      4.17877e+01     -2.95541e-02     -5.09130e-05
   475.6      4.03934e+01     -2.48542e-02     -8.54666e-05
   475.7      3.90551e+01     -2.04868e-02     -1.09934e-04
   475.8      3.79006e+01     -1.62437e-02     -1.15065e-04
   475.9      3.70636e+01     -1.20281e-02     -9.10707e-05
   476.0      3.64633e+01     -8.14179e-03     -5.84621e-05
   476.1      3.59672e+01     -5.14873e-03     -4.83934e-05
   476.2      3.54946e+01     -2.95178e-03     -6.42788e-05
   476.3      3.49919e+01     -6.79946e-04     -8.20998e-05
   476.4      3.44328e+01      2.16761e-03     -8.61040e-05
   476.5      3.38747e+01      5.02759e-03     -8.10709e-05
   476.6      3.33810e+01      7.21943e-03     -7.26800e-05
   476.7      3.29580e+01      8.47794e-03     -6.49727e-05
   476.8      3.25957e+01      8.55467e-03     -6.13117e-05
   476.9      3.22853e+01      7.59454e-03     -6.07416e-05
   477.0      3.20142e+01      6.39352e-03     -5.65395e-05
   477.1      3.17840e+01      5.50765e-03     -4.44677e-05
   477.2      3.16266e+01      4.85163e-03     -3.31362e-05
   477.3      3.15884e+01      4.24940e-03     -3.29016e-05
   477.4      3.16401e+01      3.77838e-03     -3.99845e-05
   477.5      3.17136e+01      3.68557e-03     -4.25737e-05
   477.6      3.17776e+01      4.12391e-03     -3.66784e-05
   477.7      3.18458e+01      5.10256e-03     -3.02074e-05
   477.8      3.19198e+01      6.61472e-03     -3.05701e-05
   477.9      3.19295e+01      8.17116e-03     -3.96774e-05
   478.0      3.17776e+01      9.19889e-03     -5.96796e-05
   478.1      3.14777e+01      9.65284e-03     -8.29913e-05
   478.2      3.11148e+01      9.82600e-03     -9.33986e-05
   478.3      3.07709e+01      9.83670e-03     -8.43638e-05
   478.4      3.05583e+01      9.49109e-03     -6.93592e-05
   478.5      3.05901e+01      8.53385e-03     -5.98383e-05
   478.6      3.08281e+01      7.17579e-03     -5.65894e-05
   478.7      3.12204e+01      5.65248e-03     -5.77495e-05
   478.8      3.17091e+01      4.08191e-03     -5.99464e-05
   478.9      3.22207e+01      2.52355e-03     -5.77640e-05
   479.0      3.27507e+01      7.51793e-04     -4.67576e-05
   479.1      3.34485e+01     -2.17451e-03     -2.50746e-05
   479.2      3.44854e+01     -7.33518e-03      1.05866e-05
   479.3      3.58191e+01     -1.41458e-02      5.01729e-05
   479.4      3.73675e+01     -2.16803e-02      7.94895e-05
   479.5      3.89803e+01     -2.91683e-02      9.41507e-05
   479.6      4.03958e+01     -3.57160e-02      9.75654e-05
   479.7      4.13688e+01     -4.04969e-02      9.13446e-05
   479.8      4.17556e+01     -4.32219e-02      7.97035e-05
   479.9      4.13501e+01     -4.31817e-02      6.34189e-05
   480.0      4.03221e+01     -4.08742e-02      4.33426e-05
   480.1      3.89522e+01     -3.69896e-02      1.83222e-05
   480.2      3.75035e+01     -3.22831e-02     -6.97643e-06
   480.3      3.63181e+01     -2.81085e-02     -1.62420e-05
   480.4      3.56421e+01     -2.55622e-02      1.73467e-06
   480.5      3.52684e+01     -2.44646e-02      2.64042e-05
   480.6      3.49655e+01     -2.46865e-02      3.54718e-05
   480.7      3.46414e+01     -2.52507e-02      2.99255e-05
   480.8      3.42686e+01     -2.45589e-02      2.16082e-05
   480.9      3.39181e+01     -2.21775e-02      1.71607e-05
   481.0      3.38357e+01     -1.95253e-02      1.87553e-05
   481.1      3.42242e+01     -1.77990e-02      2.78115e-05
   481.2      3.48671e+01     -1.68432e-02      3.63477e-05
   481.3      3.54894e+01     -1.63811e-02      3.52011e-05
   481.4      3.58835e+01     -1.60078e-02      2.55503e-05
   481.5      3.58266e+01     -1.50527e-02      1.39585e-05
   481.6      3.52371e+01     -1.30721e-02      2.97497e-06
   481.7      3.43613e+01     -1.01701e-02     -9.52404e-06
   481.8      3.33879e+01     -6.33471e-03     -2.66187e-05
   481.9      3.23738e+01     -2.22146e-03     -4.62030e-05
   482.0      3.13373e+01      1.35209e-03     -6.48831e-05
   482.1      3.03255e+01      4.22877e-03     -7.65986e-05
   482.2      2.94242e+01      6.67582e-03     -7.05550e-05
   482.3      2.86949e+01      8.67916e-03     -4.35346e-05
   482.4      2.81277e+01      9.76536e-03     -1.47360e-05
   482.5      2.77198e+01      9.42046e-03     -9.79462e-07
   482.6      2.73486e+01      8.73254e-03      2.51250e-06
   482.7      2.68504e+01      9.33860e-03      5.93874e-06
   482.8      2.61862e+01      1.13757e-02      9.80749e-06
   482.9      2.54214e+01      1.36352e-02      5.24847e-06
   483.0      2.46274e+01      1.54668e-02     -1.06687e-05
   483.1      2.39358e+01      1.74037e-02     -2.01810e-05
   483.2      2.34836e+01      1.99873e-02     -4.52140e-06
   483.3      2.32162e+01      2.26370e-02      2.54483e-05
   483.4      2.30220e+01      2.42268e-02      4.83946e-05
   483.5      2.28567e+01      2.45084e-02      5.57687e-05
   483.6      2.27348e+01      2.42101e-02      5.05843e-05
   483.7      2.26860e+01      2.38181e-02      3.68354e-05
   483.8      2.27593e+01      2.34236e-02      2.78927e-05
   483.9      2.30212e+01      2.29890e-02      3.80100e-05
   484.0      2.34300e+01      2.23067e-02      5.80577e-05
   484.1      2.39053e+01      2.09948e-02      6.80234e-05
   484.2      2.43987e+01      1.89273e-02      6.39027e-05
   484.3      2.48837e+01      1.63688e-02      6.20640e-05
   484.4      2.53399e+01      1.35021e-02      7.41696e-05
   484.5      2.57599e+01      1.05245e-02      9.06955e-05
   484.6      2.61334e+01      7.61590e-03      9.94178e-05
   484.7      2.64528e+01      4.84568e-03      9.90812e-05
   484.8      2.67054e+01      2.25781e-03      9.31673e-05
   484.9      2.68885e+01      4.71804e-05      8.47723e-05
   485.0      2.70223e+01     -1.33408e-03      7.84881e-05
   485.1      2.71113e+01     -1.47581e-03      7.70582e-05
   485.2      2.71253e+01     -9.09383e-04      7.54471e-05
   485.3      2.70171e+01     -2.37783e-04      6.64730e-05
   485.4      2.68411e+01      2.10955e-04      5.13295e-05
   485.5      2.67254e+01      2.02560e-04      3.68259e-05
   485.6      2.67470e+01     -3.12702e-04      2.65089e-05
   485.7      2.68997e+01     -9.93879e-04      1.90448e-05
   485.8      2.71833e+01     -1.51386e-03      1.38346e-05
   485.9      2.75341e+01     -1.36275e-03      1.00727e-05
   486.0      2.78747e+01      1.14129e-04      6.75577e-06
   486.1      2.80839e+01      2.65660e-03      5.98036e-07
   486.2      2.79693e+01      5.34791e-03     -1.51033e-05
   486.3      2.74386e+01      7.71445e-03     -4.11745e-05
   486.4      2.66727e+01      9.92900e-03     -6.17555e-05
   486.5      2.58405e+01      1.22011e-02     -6.21290e-05
   486.6      2.51456e+01      1.42197e-02     -4.87938e-05
   486.7      2.48328e+01      1.53762e-02     -3.23608e-05
   486.8      2.48601e+01      1.56238e-02     -2.25693e-05
   486.9      2.49250e+01      1.53829e-02     -3.16159e-05
   487.0      2.48423e+01      1.50351e-02     -6.13126e-05
   487.1      2.46596e+01      1.52375e-02     -8.23296e-05
   487.2      2.44447e+01      1.65889e-02     -6.62644e-05
   487.3      2.43329e+01      1.79400e-02     -3.07203e-05
   487.4      2.45118e+01      1.73346e-02     -7.99472e-06
   487.5      2.50177e+01      1.43047e-02     -3.56659e-06
   487.6      2.57393e+01      9.78017e-03      3.50913e-06
   487.7      2.66032e+01      4.38702e-03      2.57405e-05
   487.8      2.75377e+01     -1.16586e-03      4.80506e-05
   487.9      2.85025e+01     -6.31043e-03      5.42724e-05
   488.0      2.95850e+01     -1.12689e-02      5.34738e-05
   488.1      3.09597e+01     -1.66793e-02      6.61384e-05
   488.2      3.26841e+01     -2.28222e-02      9.56502e-05
   488.3      3.46814e+01     -2.96255e-02      1.25759e-04
   488.4      3.69033e+01     -3.72412e-02      1.46122e-04
   488.5      3.92332e+01     -4.58962e-02      1.61663e-04
   488.6      4.15530e+01     -5.59373e-02      1.79014e-04
   488.7      4.36057e+01     -6.60340e-02      1.97374e-04
   488.8      4.49945e+01     -7.36973e-02      2.10645e-04
   488.9      4.54971e+01     -7.76048e-02      2.09734e-04
   489.0      4.51217e+01     -7.78241e-02      1.78573e-04
   489.1      4.38717e+01     -7.40686e-02      1.05448e-04
   489.2      4.22868e+01     -6.80030e-02      3.30283e-05
   489.3      4.09287e+01     -6.11659e-02      1.00806e-05
   489.4      3.98824e+01     -5.47009e-02      2.24296e-05
   489.5      3.90056e+01     -4.98516e-02      2.25532e-05
   489.6      3.81569e+01     -4.66114e-02     -7.28744e-06
   489.7      3.71399e+01     -4.27593e-02     -4.47666e-05
   489.8      3.58183e+01     -3.65698e-02     -7.16219e-05
   489.9      3.44313e+01     -2.94604e-02     -8.54097e-05
   490.0      3.32916e+01     -2.33885e-02     -8.49683e-05
   490.1      3.24532e+01     -1.88170e-02     -7.43157e-05
   490.2      3.18386e+01     -1.55342e-02     -5.95743e-05
   490.3      3.13480e+01     -1.33146e-02     -4.74032e-05
   490.4      3.07736e+01     -1.14805e-02     -5.04318e-05
   490.5      2.99397e+01     -9.39676e-03     -7.85645e-05
   490.6      2.89148e+01     -6.40679e-03     -1.10598e-04
   490.7      2.78019e+01     -1.67112e-03     -1.18956e-04
   490.8      2.66658e+01      4.22415e-03     -1.05761e-04
   490.9      2.55540e+01      9.56628e-03     -9.37846e-05
   491.0      2.45103e+01      1.34488e-02     -9.44507e-05
   491.1      2.35713e+01      1.64691e-02     -9.96112e-05
   491.2      2.27910e+01      1.90726e-02     -1.00794e-04
   491.3      2.22036e+01      2.12643e-02     -9.57301e-05
   491.4      2.18724e+01      2.27760e-02     -8.21372e-05
   491.5      2.18213e+01      2.34585e-02     -6.25309e-05
   491.6      2.20590e+01      2.31617e-02     -4.33684e-05
   491.7      2.25887e+01      2.17607e-02     -2.82735e-05
   491.8      2.33112e+01      1.96351e-02     -1.74756e-05
   491.9      2.41398e+01      1.70578e-02     -1.09071e-05
   492.0      2.48847e+01      1.46995e-02     -8.22691e-06
   492.1      2.52979e+01      1.34818e-02     -1.04154e-05
   492.2      2.53188e+01      1.35408e-02     -1.77118e-05
   492.3      2.50409e+01      1.43762e-02     -3.02216e-05
   492.4      2.45541e+01      1.57487e-02     -4.56407e-05
   492.5      2.40700e+01      1.74764e-02     -4.97476e-05
   492.6      2.37909e+01      1.93778e-02     -2.86220e-05
   492.7      2.37378e+01      2.06302e-02     -1.12278e-06
   492.8      2.38977e+01      1.99276e-02      1.75140e-06
   492.9      2.42541e+01      1.71293e-02     -1.83718e-05
   493.0      2.47786e+01      1.33199e-02     -2.47776e-05
   493.1      2.54613e+01      9.08901e-03      3.33367e-06
   493.2      2.62615e+01      4.32362e-03      3.49847e-05
   493.3      2.71454e+01     -1.19863e-03      3.73284e-05
   493.4      2.79877e+01     -6.46881e-03      1.86039e-05
   493.5      2.86025e+01     -9.75815e-03      1.76378e-06
   493.6      2.89497e+01     -1.09297e-02     -5.74933e-06
   493.7      2.91544e+01     -1.17182e-02     -1.17715e-05
   493.8      2.93160e+01     -1.32844e-02     -2.12044e-05
   493.9      2.95336e+01     -1.54169e-02     -2.73800e-05
   494.0      2.99083e+01     -1.78095e-02     -2.14211e-05
   494.1      3.04484e+01     -2.03402e-02     -6.43006e-06
   494.2      3.11381e+01     -2.30149e-02      9.85927e-06
   494.3      3.19381e+01     -2.57536e-02      2.18489e-05
   494.4      3.27568e+01     -2.82965e-02      2.41565e-05
   494.5      3.35043e+01     -3.03700e-02      1.34817e-05
   494.6      3.40811e+01     -3.16988e-02      3.53319e-07
   494.7      3.43570e+01     -3.18454e-02     -4.33358e-06
   494.8      3.43016e+01     -3.10634e-02     -2.70244e-06
   494.9      3.38946e+01     -2.98232e-02     -4.19669e-06
   495.0      3.31755e+01     -2.84118e-02     -1.11860e-05
   495.1      3.23178e+01     -2.70811e-02     -1.53482e-05
   495.2      3.14773e+01     -2.60520e-02     -1.05339e-05
   495.3      3.08381e+01     -2.56525e-02     -1.02420e-06
   495.4      3.06156e+01     -2.63744e-02      8.78022e-06
   495.5      3.07689e+01     -2.77690e-02      1.75068e-05
   495.6      3.11331e+01     -2.88762e-02      2.56754e-05
   495.7      3.15695e+01     -2.92897e-02      3.18104e-05
   495.8      3.19088e+01     -2.92750e-02      2.97293e-05
   495.9      3.20174e+01     -2.90289e-02      1.39879e-05
   496.0      3.19752e+01     -2.87068e-02     -6.71087e-06
   496.1      3.18862e+01     -2.83823e-02     -2.19958e-05
   496.2      3.18046e+01     -2.79084e-02     -3.16117e-05
   496.3      3.17624e+01     -2.69646e-02     -4.12949e-05
   496.4      3.17678e+01     -2.53313e-02     -5.30402e-05
   496.5      3.17850e+01     -2.30012e-02     -6.30176e-05
   496.6      3.17595e+01     -1.99896e-02     -6.86592e-05
   496.7      3.15483e+01     -1.69728e-02     -7.57190e-05
   496.8      3.09539e+01     -1.47119e-02     -9.26770e-05
   496.9      2.99832e+01     -1.30449e-02     -1.16176e-04
   497.0      2.87693e+01     -1.10991e-02     -1.34164e-04
   497.1      2.74310e+01     -8.34427e-03     -1.39486e-04
   497.2      2.61550e+01     -5.00854e-03     -1.32449e-04
   497.3      2.50998e+01     -1.32777e-03     -1.13002e-04
   497.4      2.42014e+01      2.24328e-03     -9.00671e-05
   497.5      2.33594e+01      5.11071e-03     -7.42232e-05
   497.6      2.25759e+01      7.12360e-03     -6.66989e-05
   497.7      2.19415e+01      8.38990e-03     -6.19007e-05
   497.8      2.15004e+01      8.99798e-03     -5.58238e-05
   497.9      2.11670e+01      9.28719e-03     -4.67878e-05
   498.0      2.08640e+01      9.48505e-03     -3.36191e-05
   498.1      2.05115e+01      9.64210e-03     -2.34439e-05
   498.2      2.00203e+01      9.77661e-03     -2.69959e-05
   498.3      1.94216e+01      1.00032e-02     -4.07816e-05
   498.4      1.88564e+01      1.05494e-02     -4.82493e-05
   498.5      1.84165e+01      1.15908e-02     -4.02235e-05
   498.6      1.80894e+01      1.30953e-02     -2.42764e-05
   498.7      1.78658e+01      1.49970e-02     -7.57812e-06
   498.8      1.76885e+01      1.68198e-02      5.23848e-06
   498.9      1.74873e+01      1.79006e-02      9.51447e-06
   499.0      1.72336e+01      1.82340e-02      5.51848e-06
   499.1      1.69298e+01      1.84404e-02     -1.95720e-06
   499.2      1.65749e+01      1.89743e-02     -8.86830e-06
   499.3      1.61756e+01      1.99716e-02     -1.06021e-05
   499.4      1.57395e+01      2.15539e-02     -2.69331e-06
   499.5      1.53336e+01      2.32668e-02      1.16154e-05
   499.6      1.50580e+01      2.44008e-02      2.71175e-05
   499.7      1.49354e+01      2.46935e-02      3.83742e-05
   499.8      1.49146e+01      2.42567e-02      3.80206e-05
   499.9      1.49580e+01      2.31724e-02      2.33185e-05
   500.0      1.50149e+01      2.18601e-02      7.93634e-06
   500.1      1.50451e+01      2.07054e-02      6.04141e-06
   500.2      1.50803e+01      1.98111e-02      1.59976e-05
   500.3      1.51862e+01      1.92008e-02      3.12656e-05
   500.4      1.53752e+01      1.87498e-02      4.65331e-05
   500.5      1.56017e+01      1.81191e-02      5.58915e-05
   500.6      1.58442e+01      1.71091e-02      5.55330e-05
   500.7      1.61340e+01      1.60429e-02      4.98509e-05
   500.8      1.65142e+01      1.52924e-02      4.33208e-05
   500.9      1.69718e+01      1.51097e-02      3.85280e-05
   501.0      1.74754e+01      1.57762e-02      3.76109e-05
   501.1      1.79512e+01      1.71280e-02      3.93195e-05
   501.2      1.82498e+01      1.84145e-02      3.75743e-05
   501.3      1.82678e+01      1.91437e-02      2.86507e-05
   501.4      1.81353e+01      1.95165e-02      1.97068e-05
   501.5      1.79937e+01      1.97980e-02      1.86669e-05
   501.6      1.79576e+01      1.98425e-02      2.24512e-05
   501.7      1.81565e+01      1.91921e-02      2.33324e-05
   501.8      1.86204e+01      1.76595e-02      1.96342e-05
   501.9      1.92415e+01      1.54263e-02      1.70354e-05
   502.0      1.99555e+01      1.24879e-02      2.09537e-05
   502.1      2.07605e+01      8.77096e-03      3.25021e-05
   502.2      2.16765e+01      4.05114e-03      5.35041e-05
   502.3      2.26462e+01     -1.42377e-03      7.58003e-05
   502.4      2.35695e+01     -7.20654e-03      8.47695e-05
   502.5      2.44315e+01     -1.29899e-02      7.73050e-05
   502.6      2.53378e+01     -1.85444e-02      6.66431e-05
   502.7      2.63368e+01     -2.35478e-02      6.24668e-05
   502.8      2.72194e+01     -2.73846e-02      6.20786e-05
   502.9      2.77062e+01     -2.91426e-02      6.02348e-05
   503.0      2.76908e+01     -2.87510e-02      5.46956e-05
   503.1      2.70956e+01     -2.62436e-02      4.23398e-05
   503.2      2.59764e+01     -2.18525e-02      2.46572e-05
   503.3      2.46804e+01     -1.66222e-02      1.38570e-05
   503.4      2.34832e+01     -1.13334e-02      1.87702e-05
   503.5      2.24817e+01     -6.63121e-03      3.16030e-05
   503.6      2.17656e+01     -3.27542e-03      4.35407e-05
   503.7      2.13389e+01     -1.23565e-03      4.92293e-05
   503.8      2.11811e+01     -1.70223e-04      4.43879e-05
   503.9      2.13173e+01      7.71453e-05      3.03059e-05
   504.0      2.18068e+01     -3.64871e-04      1.85475e-05
   504.1      2.27292e+01     -1.64584e-03      1.88250e-05
   504.2      2.39494e+01     -4.02393e-03      2.39536e-05
   504.3      2.53354e+01     -8.04656e-03      2.51257e-05
   504.4      2.68251e+01     -1.35050e-02      2.18717e-05
   504.5      2.83998e+01     -1.97675e-02      1.88973e-05
   504.6      2.99864e+01     -2.61688e-02      1.95797e-05
   504.7      3.13768e+01     -3.15612e-02      2.46302e-05
   504.8      3.23470e+01     -3.48060e-02      3.26915e-05
   504.9      3.27974e+01     -3.60053e-02      3.25404e-05
   505.0      3.25759e+01     -3.50507e-02      7.15848e-06
   505.1      3.18000e+01     -3.22017e-02     -3.25417e-05
   505.2      3.07609e+01     -2.78478e-02     -5.48021e-05
   505.3      2.96176e+01     -2.24551e-02     -4.68676e-05
   505.4      2.83877e+01     -1.72862e-02     -2.89556e-05
   505.5      2.70716e+01     -1.33693e-02     -1.78549e-05
   505.6      2.57362e+01     -1.02671e-02     -1.14584e-05
   505.7      2.44706e+01     -7.29610e-03     -3.21853e-06
   505.8      2.33710e+01     -4.40802e-03      8.37075e-06
   505.9      2.25720e+01     -2.08808e-03      2.21214e-05
   506.0      2.21570e+01     -6.33849e-04      3.72850e-05
   506.1      2.20558e+01      2.00639e-04      5.21940e-05
   506.2      2.22227e+01      4.82708e-04      6.55928e-05
   506.3      2.24801e+01      3.07707e-04      7.25593e-05
   506.4      2.26217e+01     -2.95443e-04      6.59951e-05
   506.5      2.25829e+01     -9.97289e-04      5.02400e-05
   506.6      2.23890e+01     -1.10380e-03      3.90473e-05
   506.7      2.20637e+01     -1.65370e-04      3.92273e-05
   506.8      2.16727e+01      1.60154e-03      4.42269e-05
   506.9      2.12628e+01      4.07728e-03      4.79095e-05
   507.0      2.08228e+01      6.98657e-03      5.09841e-05
   507.1      2.03187e+01      1.00645e-02      5.59607e-05
   507.2      1.97809e+01      1.29403e-02      6.26976e-05
   507.3      1.93008e+01      1.50442e-02      6.91779e-05
   507.4      1.89349e+01      1.60642e-02      7.29951e-05
   507.5      1.86563e+01      1.64371e-02      6.97455e-05
   507.6      1.84513e+01      1.65391e-02      5.61861e-05
   507.7      1.83433e+01      1.68594e-02      4.47540e-05
   507.8      1.83838e+01      1.79407e-02      5.41547e-05
   507.9      1.85585e+01      1.95108e-02      7.98808e-05
   508.0      1.87914e+01      2.04891e-02      9.53621e-05
   508.1      1.90525e+01      2.01921e-02      8.62823e-05
   508.2      1.93917e+01      1.89990e-02      6.78979e-05
   508.3      1.98695e+01      1.72256e-02      5.55347e-05
   508.4      2.04430e+01      1.52809e-02      5.09897e-05
   508.5      2.10421e+01      1.35832e-02      5.28441e-05
   508.6      2.16051e+01      1.21867e-02      5.81149e-05
   508.7      2.20596e+01      1.08461e-02      6.10419e-05
   508.8      2.23938e+01      9.38964e-03      5.90643e-05
   508.9      2.27873e+01      7.71053e-03      5.88851e-05
   509.0      2.34116e+01      5.67640e-03      6.75387e-05
   509.1      2.41118e+01      3.35371e-03      7.97805e-05
   509.2      2.46062e+01      8.54565e-04      8.59231e-05
   509.3      2.48452e+01     -1.66463e-03      8.58852e-05
   509.4      2.50033e+01     -3.93013e-03      8.91599e-05
   509.5      2.52182e+01     -5.71731e-03      1.00810e-04
   509.6      2.55790e+01     -7.11987e-03      1.14191e-04
   509.7      2.61597e+01     -8.23183e-03      1.21651e-04
   509.8      2.67526e+01     -9.00214e-03      1.16166e-04
   509.9      2.70168e+01     -9.23378e-03      8.77295e-05
   510.0      2.68633e+01     -8.86388e-03      4.44594e-05
   510.1      2.64568e+01     -7.92905e-03      1.72978e-05
   510.2      2.59190e+01     -6.48178e-03      2.41172e-05
   510.3      2.53736e+01     -5.17135e-03      4.19536e-05
   510.4      2.49312e+01     -4.65769e-03      4.72354e-05
   510.5      2.46000e+01     -4.67454e-03      4.31246e-05
   510.6      2.43594e+01     -4.63607e-03      4.35722e-05
   510.7      2.41883e+01     -4.36640e-03      5.28638e-05
   510.8      2.40546e+01     -4.08786e-03      6.52822e-05
   510.9      2.39495e+01     -4.07940e-03      7.62467e-05
   511.0      2.39134e+01     -4.76917e-03      8.26333e-05
   511.1      2.39971e+01     -6.66504e-03      8.20367e-05
   511.2      2.41440e+01     -9.22700e-03      8.12403e-05
   511.3      2.42474e+01     -1.14599e-02      9.21483e-05
   511.4      2.42074e+01     -1.29293e-02      1.12660e-04
   511.5      2.39054e+01     -1.37225e-02      1.21581e-04
   511.6      2.32840e+01     -1.37409e-02      1.05236e-04
   511.7      2.26186e+01     -1.28055e-02      8.40461e-05
   511.8      2.22145e+01     -1.06438e-02      8.04674e-05
   511.9      2.21311e+01     -8.17622e-03      8.98344e-05
   512.0      2.23544e+01     -7.07099e-03      9.63947e-05
   512.1      2.28178e+01     -7.63204e-03      9.42571e-05
   512.2      2.33462e+01     -8.35207e-03      8.75362e-05
   512.3      2.38072e+01     -8.19643e-03      7.95035e-05
   512.4      2.41625e+01     -7.59969e-03      7.14196e-05
   512.5      2.43671e+01     -7.10817e-03      6.34166e-05
   512.6      2.43425e+01     -6.78788e-03      5.28989e-05
