#Temperature dependence of ozone cross-section
# Reference      : Daumont et al., J.Atmos.Chem.15, 145(1992)
# Source         : Roeth et al., Forschungszentrum Juelich JUE-3340 (1997)
# Comments       : 400-850nm wavelength data are taken from
# Comments       : WMO (1986), 'Atmospheric Ozone 1985', WMO Report No. 16.
# Orignal data temperatures  228K    243K    298K
# Below 195nm, temperature-independent data from 
#  M. Ackerman, "UV-solar radiation related to mesospheric processes,"
#  in: Mesospheric Models and Related Experiments, edited by G. Fiocco
#  (D. Reidel Publishing Company, Dordrecht, 1971), pp. 149-159. 
# are used.
#
#
# Ozone cross-section SIGMA = (C0 + C1*(T-TO) + C2*(T-TO)**2) * 1.E-20 cm^2
# where T0 = 273.13 and T is in Kelvin
#
# wavelength  
# (air nm)         C0               C1(T)            C2(T^2)
   198.570      3.23837e+01      1.10535e-02      1.64524e-04
   198.580      3.23631e+01      1.09078e-02      1.71405e-04
   198.590      3.23123e+01      1.16465e-02      2.07803e-04
   198.600      3.23123e+01      1.16465e-02      2.07803e-04
   198.610      3.22946e+01      1.11098e-02      2.09504e-04
   198.620      3.22633e+01      9.93674e-03      1.93950e-04
   198.630      3.23097e+01      9.82923e-03      1.39393e-04
   198.640      3.23547e+01      9.43204e-03      9.87105e-05
   198.650      3.23583e+01      9.18590e-03      8.65890e-05
   198.660      3.23726e+01      8.64356e-03      5.28415e-05
   198.670      3.23359e+01      1.01641e-02      9.95943e-05
   198.680      3.23325e+01      9.52629e-03      8.22460e-05
   198.690      3.23360e+01      9.72180e-03      8.48339e-05
   198.700      3.23083e+01      8.74426e-03      7.18748e-05
   198.710      3.23232e+01      9.23004e-03      6.06124e-05
   198.720      3.23404e+01      9.17926e-03      5.10734e-05
   198.730      3.23503e+01      9.17946e-03      5.10863e-05
   198.740      3.23090e+01      8.44785e-03      5.02358e-05
   198.750      3.22477e+01      8.59894e-03      7.87916e-05
   198.760      3.21998e+01      8.94584e-03      1.09946e-04
   198.770      3.21898e+01      8.94618e-03      1.09970e-04
   198.780      3.21791e+01      8.80068e-03      1.16874e-04
   198.790      3.21763e+01      8.75039e-03      1.07363e-04
   198.800      3.21964e+01      7.86682e-03      7.79055e-05
   198.810      3.21893e+01      7.47579e-03      7.27196e-05
   198.820      3.22071e+01      7.57097e-03      5.63012e-05
   198.830      3.21941e+01      8.40360e-03      7.62065e-05
   198.840      3.21628e+01      8.11363e-03      9.00712e-05
   198.850      3.21350e+01      7.57718e-03      9.17852e-05
   198.860      3.21107e+01      8.11968e-03      1.25556e-04
   198.870      3.20830e+01      7.58316e-03      1.27268e-04
   198.880      3.20830e+01      7.58316e-03      1.27268e-04
   198.890      3.20694e+01      7.38805e-03      1.24695e-04
   198.900      3.20730e+01      7.14179e-03      1.12569e-04
   198.910      3.20702e+01      6.64926e-03      8.83001e-05
   198.920      3.20637e+01      7.28695e-03      1.05645e-04
   198.930      3.20708e+01      7.23657e-03      9.61210e-05
   198.940      3.20709e+01      6.79447e-03      8.13777e-05
   198.950      3.20544e+01      6.99026e-03      8.39873e-05
   198.960      3.20273e+01      7.04047e-03      9.34989e-05
   198.970      3.20138e+01      6.84526e-03      9.09139e-05
   198.980      3.19766e+01      7.33721e-03      1.15148e-04
   198.990      3.19701e+01      7.53280e-03      1.17750e-04
   199.000      3.19494e+01      7.38779e-03      1.24688e-04
   199.010      3.19495e+01      6.94625e-03      1.09974e-04
   199.020      3.19638e+01      6.84483e-03      9.09026e-05
   199.030      3.19579e+01      7.62751e-03      1.01308e-04
   199.040      3.19722e+01      7.52610e-03      8.22294e-05
   199.050      3.19830e+01      6.78823e-03      4.58838e-05
   199.060      3.19630e+01      6.78816e-03      4.58837e-05
   199.070      3.19795e+01      6.15084e-03      2.85594e-05
   199.080      3.19831e+01      6.34626e-03      3.11452e-05
   199.090      3.19552e+01      6.69391e-03      6.23514e-05
   199.100      3.19173e+01      7.04072e-03      9.35102e-05
   199.110      3.19000e+01      7.97427e-03      1.32459e-04
   199.120      3.18622e+01      7.87958e-03      1.48906e-04
   199.130      3.18522e+01      7.87984e-03      1.48924e-04
   199.140      3.18428e+01      8.46647e-03      1.56705e-04
   199.150      3.18636e+01      8.17001e-03      1.35061e-04
   199.160      3.18743e+01      7.87378e-03      1.13443e-04
   199.170      3.18779e+01      7.62736e-03      1.01295e-04
   199.180      3.18964e+01      7.86750e-03      7.79443e-05
   199.190      3.18651e+01      7.13554e-03      7.70779e-05
   199.200      3.18409e+01      6.79475e-03      8.13948e-05
   199.210      3.18338e+01      6.40372e-03      7.62089e-05
   199.220      3.17996e+01      6.50428e-03      9.52341e-05
   199.230      3.18132e+01      5.81698e-03      6.84187e-05
   199.240      3.18103e+01      6.20777e-03      7.35888e-05
   199.250      3.18246e+01      5.66512e-03      3.98222e-05
   199.260      3.17881e+01      6.30258e-03      5.71532e-05
   199.270      3.17746e+01      6.10692e-03      5.45517e-05
   199.280      3.17715e+01      7.38170e-03      8.92018e-05
   199.290      3.17685e+01      8.21415e-03      1.09091e-04
   199.300      3.17720e+01      8.40976e-03      1.11691e-04
   199.310      3.17555e+01      9.04686e-03      1.28999e-04
   199.320      3.17078e+01      8.51070e-03      1.30735e-04
   199.330      3.16499e+01      8.85757e-03      1.61898e-04
   199.340      3.15956e+01      9.40034e-03      1.95674e-04
   199.350      3.15891e+01      9.59578e-03      1.98261e-04
   199.360      3.15518e+01      1.05297e-02      2.37234e-04
   199.370      3.15134e+01      9.84857e-03      2.45908e-04
   199.380      3.15442e+01      9.11025e-03      2.09536e-04
   199.390      3.15413e+01      9.50092e-03      2.14701e-04
   199.400      3.15348e+01      9.69683e-03      2.17322e-04
   199.410      3.15354e+01      1.02838e-02      2.25124e-04
   199.420      3.15368e+01      1.05734e-02      2.11231e-04
   199.430      3.15256e+01      8.95860e-03      1.80950e-04
   199.440      3.15120e+01      9.20460e-03      1.93068e-04
   199.450      3.15256e+01      8.95860e-03      1.80950e-04
   199.460      3.15901e+01      7.53271e-03      1.17751e-04
   199.470      3.16031e+01      6.69977e-03      9.78269e-05
   199.480      3.16344e+01      6.99030e-03      8.39909e-05
   199.490      3.16587e+01      6.88933e-03      6.49424e-05
   199.500      3.16463e+01      8.30852e-03      9.26255e-05
   199.510      3.16528e+01      8.11346e-03      9.00603e-05
   199.520      3.16327e+01      8.55489e-03      1.04772e-04
   199.530      3.15979e+01      7.18611e-03      8.66025e-05
   199.540      3.16287e+01      6.88941e-03      6.49477e-05
   199.550      3.16429e+01      7.22977e-03      6.06008e-05
   199.560      3.16465e+01      6.98397e-03      4.84912e-05
   199.570      3.16465e+01      6.98397e-03      4.84912e-05
   199.580      3.16258e+01      7.28043e-03      7.01349e-05
   199.590      3.16328e+01      7.67181e-03      7.53427e-05
   199.600      3.15992e+01      8.35926e-03      1.02165e-04
   199.610      3.15856e+01      8.16364e-03      9.95663e-05
   199.620      3.16100e+01      7.62119e-03      6.58125e-05
   199.630      3.16101e+01      6.73772e-03      3.63622e-05
   199.640      3.16137e+01      6.49144e-03      2.42258e-05
   199.650      3.15788e+01      6.44762e-03      5.02221e-05
   199.660      3.15610e+01      5.91122e-03      5.19449e-05
   199.670      3.15818e+01      5.61475e-03      3.03011e-05
   199.680      3.15303e+01      5.76656e-03      5.88994e-05
   199.690      3.15132e+01      6.25814e-03      8.31099e-05
   199.700      3.15002e+01      6.64935e-03      8.83054e-05
   199.710      3.15044e+01      7.43179e-03      9.86997e-05
   199.720      3.14938e+01      6.84503e-03      9.09089e-05
   199.730      3.14901e+01      7.09139e-03      1.03047e-04
   199.740      3.14937e+01      7.28681e-03      1.05633e-04
   199.750      3.15180e+01      7.18602e-03      8.65988e-05
   199.760      3.15115e+01      7.38139e-03      8.91832e-05
   199.770      3.15250e+01      7.57705e-03      9.17847e-05
   199.780      3.15263e+01      8.30871e-03      9.26354e-05
   199.790      3.15335e+01      7.81700e-03      6.84214e-05
   199.800      3.15442e+01      7.96171e-03      6.14716e-05
   199.810      3.15619e+01      8.49789e-03      5.97317e-05
   199.820      3.15555e+01      8.25195e-03      4.76185e-05
   199.830      3.15519e+01      8.49814e-03      5.97493e-05
   199.840      3.15342e+01      7.52030e-03      4.67698e-05
   199.850      3.15272e+01      6.68742e-03      2.68502e-05
   199.860      3.15002e+01      6.29611e-03      2.16398e-05
   199.870      3.14695e+01      6.15121e-03      2.85846e-05
   199.880      3.14767e+01      5.65886e-03      4.32224e-06
   199.890      3.14767e+01      5.65886e-03      4.32224e-06
   199.900      3.14702e+01      5.85445e-03      6.92367e-06
   199.910      3.14774e+01      5.80430e-03     -2.58312e-06
   199.920      3.14396e+01      5.70945e-03      1.38563e-05
   199.930      3.14302e+01      6.29584e-03      2.16279e-05
   199.940      3.14030e+01      6.78814e-03      4.58828e-05
   199.950      3.14000e+01      7.62132e-03      6.58228e-05
   199.960      3.14101e+01      7.17917e-03      5.10687e-05
   199.970      3.13952e+01      6.25179e-03      4.76071e-05
   199.980      3.13810e+01      5.91104e-03      5.19329e-05
   199.990      3.13396e+01      6.06267e-03      8.05156e-05
   200.000      3.13202e+01      7.09110e-03      1.03029e-04
   200.010      3.13101e+01      7.53283e-03      1.17752e-04
   200.020      3.13108e+01      7.67780e-03      1.10820e-04
   200.030      3.13357e+01      7.72227e-03      8.48659e-05
   200.040      3.13222e+01      7.08519e-03      6.75546e-05
   200.050      3.13394e+01      7.03441e-03      5.80156e-05
   200.060      3.13252e+01      6.69386e-03      6.23483e-05
   200.070      3.13222e+01      7.08519e-03      6.75546e-05
   200.080      3.13293e+01      7.91757e-03      8.74408e-05
   200.090      3.13050e+01      8.01861e-03      1.06499e-04
   200.100      3.12671e+01      7.92436e-03      1.22970e-04
   200.110      3.12294e+01      7.82901e-03      1.39376e-04
   200.120      3.12157e+01      8.07563e-03      1.51532e-04
   200.130      3.12500e+01      7.97470e-03      1.32485e-04
   200.140      3.12738e+01      6.84513e-03      9.09104e-05
   200.150      3.13324e+01      6.20136e-03      3.80884e-05
   200.160      3.13768e+01      5.21717e-03     -1.03961e-05
   200.170      3.13568e+01      5.21743e-03     -1.03845e-05
   200.180      3.13373e+01      6.24565e-03      1.21221e-05
   200.190      3.13036e+01      6.93333e-03      3.89614e-05
   200.200      3.12836e+01      7.37500e-03      5.36828e-05
   200.210      3.12522e+01      7.52614e-03      8.22382e-05
   200.220      3.12308e+01      7.23653e-03      9.61234e-05
   200.230      3.12266e+01      7.33714e-03      1.15148e-04
   200.240      3.12466e+01      6.89577e-03      1.00446e-04
   200.250      3.12158e+01      7.63384e-03      1.36808e-04
   200.260      3.12431e+01      6.70035e-03      9.78601e-05
   200.270      3.12431e+01      6.70035e-03      9.78601e-05
   200.280      3.12709e+01      6.79490e-03      8.14095e-05
   200.290      3.12845e+01      6.54828e-03      6.92534e-05
   200.300      3.12572e+01      7.48245e-03      1.08235e-04
   200.310      3.12644e+01      6.98996e-03      8.39748e-05
   200.320      3.12752e+01      6.69356e-03      6.23344e-05
   200.330      3.12480e+01      6.74398e-03      7.18528e-05
   200.340      3.12416e+01      6.93958e-03      7.44542e-05
   200.350      3.12516e+01      6.49809e-03      5.97411e-05
   200.360      3.12824e+01      6.20175e-03      3.81082e-05
   200.370      3.12752e+01      6.25215e-03      4.76246e-05
   200.380      3.12681e+01      6.30230e-03      5.71314e-05
   200.390      3.12752e+01      6.69356e-03      6.23344e-05
   200.400      3.12965e+01      7.42560e-03      6.32042e-05
   200.410      3.12799e+01      8.06292e-03      8.05285e-05
   200.420      3.12948e+01      8.54869e-03      6.92734e-05
   200.430      3.12942e+01      7.96212e-03      6.14955e-05
   200.440      3.12977e+01      8.15754e-03      6.40813e-05
   200.450      3.12628e+01      8.11325e-03      9.00509e-05
   200.460      3.12657e+01      7.72192e-03      8.48445e-05
   200.470      3.12792e+01      7.91771e-03      8.74509e-05
   200.480      3.12757e+01      8.16360e-03      9.95626e-05
   200.490      3.12758e+01      7.28075e-03      7.01505e-05
   200.500      3.12936e+01      7.37514e-03      5.36863e-05
   200.510      3.12700e+01      7.62102e-03      6.57933e-05
   200.520      3.12635e+01      7.81662e-03      6.83948e-05
   200.530      3.12393e+01      7.47624e-03      7.27430e-05
   200.540      3.12150e+01      7.57710e-03      9.17867e-05
   200.550      3.12358e+01      7.28063e-03      7.01429e-05
   200.560      3.12186e+01      7.33098e-03      7.96580e-05
   200.570      3.12016e+01      6.93977e-03      7.44658e-05
   200.580      3.12087e+01      6.88945e-03      6.49513e-05
   200.590      3.11887e+01      7.33051e-03      7.96345e-05
   200.600      3.12100e+01      7.62080e-03      6.57829e-05
   200.610      3.12142e+01      7.96150e-03      6.14557e-05
   200.620      3.12000e+01      7.17931e-03      5.10790e-05
   200.630      3.12107e+01      7.32445e-03      4.41532e-05
   200.640      3.12244e+01      6.63679e-03      1.73159e-05
   200.650      3.12166e+01      6.10080e-03      1.90621e-05
   200.660      3.12267e+01      5.65883e-03      4.32220e-06
   200.670      3.12154e+01      4.92694e-03      3.45585e-06
   200.680      3.11877e+01      4.39083e-03      5.19916e-06
   200.690      3.12156e+01      4.04366e-03     -2.59802e-05
   200.700      3.11983e+01      4.53610e-03     -1.72180e-06
   200.710      3.12019e+01      4.73175e-03      8.81082e-07
   200.720      3.12155e+01      4.48575e-03     -1.12368e-05
   200.730      3.12391e+01      4.23944e-03     -2.33678e-05
   200.740      3.12255e+01      4.48521e-03     -1.12670e-05
   200.750      3.12362e+01      4.63047e-03     -1.81879e-05
   200.760      3.12226e+01      4.43504e-03     -2.07724e-05
   200.770      3.12540e+01      4.28356e-03     -4.93497e-05
   200.780      3.12404e+01      4.52955e-03     -3.72318e-05
   200.790      3.12546e+01      4.87062e-03     -4.15384e-05
   200.800      3.12274e+01      5.36262e-03     -1.73026e-05
   200.810      3.12068e+01      5.21754e-03     -1.03734e-05
   200.820      3.11973e+01      6.24559e-03      1.21177e-05
   200.830      3.11866e+01      6.10100e-03      1.90723e-05
   200.840      3.11837e+01      6.49190e-03      2.42547e-05
   200.850      3.11866e+01      6.10100e-03      1.90723e-05
   200.860      3.11938e+01      6.05029e-03      9.53669e-06
   200.870      3.12039e+01      5.16690e-03     -1.99056e-05
   200.880      3.11944e+01      6.19526e-03      2.60457e-06
   200.890      3.12086e+01      6.53613e-03     -1.71633e-06
   200.900      3.12252e+01      5.89848e-03     -1.90523e-05
   200.910      3.12180e+01      5.94919e-03     -9.51674e-06
   200.920      3.12150e+01      6.78200e-03      1.03948e-05
   200.930      3.12488e+01      5.65253e-03     -3.11688e-05
   200.940      3.12588e+01      5.21080e-03     -4.58916e-05
   200.950      3.12660e+01      5.16065e-03     -5.53984e-05
   200.960      3.12424e+01      5.40680e-03     -4.32751e-05
   200.970      3.12252e+01      5.45706e-03     -3.37621e-05
   200.980      3.12039e+01      5.16690e-03     -1.99056e-05
   200.990      3.11790e+01      4.68096e-03     -8.65684e-06
   201.000      3.11577e+01      3.94923e-03     -9.52153e-06
   201.010      3.11642e+01      3.75339e-03     -1.21327e-05
   201.020      3.11915e+01      2.82008e-03     -5.10660e-05
   201.030      3.12086e+01      2.76942e-03     -6.06001e-05
   201.040      3.12193e+01      2.91453e-03     -6.75288e-05
   201.050      3.12364e+01      2.86418e-03     -7.70438e-05
   201.060      3.12500e+01      2.61818e-03     -8.91617e-05
   201.070      3.12671e+01      3.00906e-03     -8.39812e-05
   201.080      3.12493e+01      2.91463e-03     -6.75198e-05
   201.090      3.12292e+01      3.79766e-03     -3.80981e-05
   201.100      3.12084e+01      4.09437e-03     -1.64446e-05
   201.110      3.12119e+01      4.29033e-03     -1.38227e-05
   201.120      3.12162e+01      4.63041e-03     -1.81880e-05
   201.130      3.12192e+01      3.79760e-03     -3.80996e-05
   201.140      3.12020e+01      3.84830e-03     -2.85626e-05
   201.150      3.12156e+01      3.60230e-03     -4.06806e-05
   201.160      3.12191e+01      4.23939e-03     -2.33753e-05
   201.170      3.12161e+01      5.07215e-03     -3.46657e-06
   201.180      3.12089e+01      5.56420e-03      2.07767e-05
   201.190      3.12088e+01      6.00629e-03      3.55201e-05
   201.200      3.12402e+01      6.29627e-03      2.16554e-05
   201.210      3.12538e+01      6.04973e-03      9.50132e-06
   201.220      3.12608e+01      6.88309e-03      2.94477e-05
   201.230      3.12809e+01      5.99962e-03      1.99053e-09
   201.240      3.12673e+01      6.24562e-03      1.21199e-05
   201.250      3.12708e+01      6.44135e-03      1.47248e-05
   201.260      3.12436e+01      7.37497e-03      5.36773e-05
   201.270      3.12500e+01      7.17960e-03      5.10929e-05
   201.280      3.12772e+01      7.12919e-03      4.15745e-05
   201.290      3.12772e+01      7.12919e-03      4.15745e-05
   201.300      3.12760e+01      5.51371e-03      1.12516e-05
   201.310      3.13104e+01      4.97100e-03     -2.25198e-05
   201.320      3.13075e+01      4.92092e-03     -3.20232e-05
   201.330      3.13045e+01      5.75343e-03     -1.21242e-05
   201.340      3.12808e+01      6.88313e-03      2.94551e-05
   201.350      3.12949e+01      7.66555e-03      3.98488e-05
   201.360      3.12813e+01      7.91132e-03      5.19497e-05
   201.370      3.13014e+01      7.46964e-03      3.72283e-05
   201.380      3.13215e+01      7.02797e-03      2.25069e-05
   201.390      3.13387e+01      6.53583e-03     -1.73240e-06
   201.400      3.13553e+01      5.01541e-03     -4.84785e-05
   201.410      3.13246e+01      4.87022e-03     -4.15601e-05
   201.420      3.13181e+01      5.50768e-03     -2.42324e-05
   201.430      3.13317e+01      5.26191e-03     -3.63332e-05
   201.440      3.13282e+01      5.06618e-03     -3.89381e-05
   201.450      3.13346e+01      4.87002e-03     -4.15684e-05
   201.460      3.13068e+01      5.21736e-03     -1.03813e-05
   201.470      3.13345e+01      5.75347e-03     -1.21246e-05
   201.480      3.13232e+01      5.02157e-03     -1.29910e-05
   201.490      3.13061e+01      5.07223e-03     -3.45687e-06
   201.500      3.13197e+01      4.82592e-03     -1.55939e-05
   201.510      3.13191e+01      3.79786e-03     -3.80836e-05
   201.520      3.12949e+01      3.89884e-03     -1.90350e-05
   201.530      3.13089e+01      5.12300e-03      6.08017e-06
   201.540      3.13231e+01      5.90533e-03      1.64718e-05
   201.550      3.13367e+01      5.65879e-03      4.31776e-06
   201.560      3.13644e+01      6.19544e-03      2.61060e-06
   201.570      3.13887e+01      6.53582e-03     -1.73762e-06
   201.580      3.13916e+01      5.70336e-03     -2.16273e-05
   201.590      3.13568e+01      4.77569e-03     -2.51060e-05
   201.600      3.13461e+01      5.07216e-03     -3.46355e-06
   201.610      3.13360e+01      5.51358e-03      1.12402e-05
   201.620      3.13213e+01      4.14416e-03     -6.95537e-06
   201.630      3.13249e+01      3.89848e-03     -1.90602e-05
   201.640      3.13214e+01      3.26187e-03     -3.63387e-05
   201.650      3.13036e+01      3.16645e-03     -1.99300e-05
   201.660      3.12901e+01      2.97134e-03     -2.25028e-05
   201.670      3.12935e+01      4.05015e-03      9.53132e-06
   201.680      3.12964e+01      3.65895e-03      4.32983e-06
   201.690      3.13213e+01      4.14416e-03     -6.95537e-06
   201.700      3.13112e+01      4.58621e-03      7.78655e-06
