# Source: K. Bogumil, J. Orphal, and J. P. Burrows
# University of Bremen - Institute of Environmental Physics
# P. O. Box 33 04 40
# D-28334 Bremen, Germany
# e-mail: Konstanze.Bogumil@iup.physik.uni-bremen.de
# SIGMA = (C0 + C1*(T-T0) + C2*(T-T0)^2) * 1.E-20 cm^2
# where T0 = 273.15 and T is in Kelvin
#
# wavelength
# (air nm)         C0          C1(T-T0)         C2((T-T0)^2)
   329.8      1.83095e-01      2.22287e-03      2.11803e-05
   329.9      1.66049e-01      2.11183e-03      2.03499e-05
   330.0      1.55672e-01      2.14364e-03      2.20939e-05
   330.1      1.59397e-01      2.28936e-03      2.40991e-05
   330.2      1.64140e-01      2.30360e-03      2.41996e-05
   330.3      1.64308e-01      2.15241e-03      2.22494e-05
   330.4      1.66955e-01      2.02368e-03      2.24027e-05
   330.5      1.82340e-01      1.87261e-03      2.38442e-05
   330.6      2.10706e-01      1.57671e-03      2.25268e-05
   330.7      2.26376e-01      1.40085e-03      2.28157e-05
   330.8      2.08519e-01      1.43080e-03      2.22966e-05
   330.9      1.77146e-01      1.46127e-03      1.80518e-05
   331.0      1.52405e-01      1.38639e-03      1.63276e-05
   331.1      1.32963e-01      1.31925e-03      1.62105e-05
   331.2      1.27125e-01      1.37565e-03      1.66948e-05
   331.3      1.28287e-01      1.49462e-03      1.86453e-05
   331.4      1.21992e-01      1.52295e-03      1.94412e-05
   331.5      1.09702e-01      1.57929e-03      2.00218e-05
   331.6      9.99343e-02      1.66777e-03      2.08968e-05
   331.7      9.47257e-02      1.59025e-03      1.85263e-05
   331.8      9.34877e-02      1.75738e-03      2.13259e-05
   331.9      8.98358e-02      1.67964e-03      2.01545e-05
   332.0      8.63859e-02      1.68240e-03      1.97688e-05
   332.1      8.99682e-02      1.62006e-03      1.83146e-05
   332.2      9.13411e-02      1.50296e-03      1.85375e-05
   332.3      9.70257e-02      1.40021e-03      1.92374e-05
   332.4      1.09352e-01      1.29067e-03      1.91862e-05
   332.5      1.15651e-01      1.16985e-03      1.86280e-05
   332.6      1.16821e-01      1.04656e-03      1.70128e-05
   332.7      1.24835e-01      9.93068e-04      1.58239e-05
   332.8      1.29046e-01      1.08414e-03      1.55617e-05
   332.9      1.11848e-01      1.05603e-03      1.61906e-05
   333.0      9.56853e-02      1.03455e-03      1.46908e-05
   333.1      8.27385e-02      1.08119e-03      1.51620e-05
   333.2      7.73846e-02      1.16691e-03      1.55674e-05
   333.3      7.62811e-02      1.22425e-03      1.48594e-05
   333.4      7.46656e-02      1.21692e-03      1.34107e-05
   333.5      6.87742e-02      1.21843e-03      1.44654e-05
   333.6      6.12274e-02      1.23644e-03      1.74865e-05
   333.7      5.96602e-02      1.20417e-03      1.78970e-05
   333.8      6.34013e-02      1.13933e-03      1.74309e-05
   333.9      7.40820e-02      9.72200e-04      1.50761e-05
   334.0      8.12612e-02      9.48029e-04      1.67338e-05
   334.1      8.28698e-02      9.64704e-04      1.70625e-05
   334.2      7.37161e-02      9.83501e-04      1.56229e-05
   334.3      6.08503e-02      1.04595e-03      1.78244e-05
   334.4      5.34484e-02      1.12774e-03      1.81625e-05
   334.5      5.05611e-02      1.03000e-03      1.46894e-05
   334.6      4.80993e-02      9.06282e-04      1.20964e-05
   334.7      4.50743e-02      1.04722e-03      1.36805e-05
   334.8      4.01892e-02      1.15535e-03      1.79757e-05
   334.9      3.58011e-02      1.04994e-03      1.66938e-05
   335.0      3.89003e-02      1.06641e-03      1.50687e-05
   335.1      3.84693e-02      1.05833e-03      1.54076e-05
   335.2      3.53954e-02      1.25580e-03      2.03305e-05
   335.3      3.11164e-02      1.22718e-03      2.11540e-05
   335.4      2.65573e-02      1.09203e-03      1.83642e-05
   335.5      2.44411e-02      9.33218e-04      1.52292e-05
   335.6      2.54762e-02      8.23169e-04      1.43279e-05
   335.7      2.77019e-02      8.39956e-04      1.61151e-05
   335.8      3.29993e-02      8.59540e-04      1.77145e-05
   335.9      4.23182e-02      7.88094e-04      1.72213e-05
   336.0      4.54372e-02      5.98923e-04      1.47510e-05
   336.1      3.97120e-02      6.86874e-04      1.54669e-05
   336.2      3.06204e-02      6.91017e-04      1.51201e-05
   336.3      2.69177e-02      8.17790e-04      1.74078e-05
   336.4      2.57033e-02      8.65803e-04      1.86446e-05
   336.5      2.78386e-02      8.85169e-04      1.77431e-05
   336.6      2.76834e-02      9.36946e-04      1.66935e-05
   336.7      2.37582e-02      8.93312e-04      1.64037e-05
   336.8      1.99513e-02      9.14250e-04      1.82708e-05
   336.9      1.75809e-02      9.70070e-04      1.89425e-05
   337.0      1.72862e-02      7.89946e-04      1.56865e-05
   337.1      1.67002e-02      8.04623e-04      1.65133e-05
   337.2      2.14450e-02      6.89143e-04      1.38856e-05
   337.3      2.05807e-02      5.73269e-04      1.29528e-05
   337.4      2.01836e-02      5.69056e-04      1.43820e-05
   337.5      2.12738e-02      5.63411e-04      1.47678e-05
   337.6      2.07392e-02      6.82482e-04      1.56235e-05
   337.7      1.74914e-02      7.69660e-04      1.70014e-05
   337.8      1.63301e-02      6.81374e-04      1.54635e-05
   337.9      1.55522e-02      6.47568e-04      1.42179e-05
   338.0      1.25306e-02      5.92563e-04      1.35285e-05
   338.1      1.12047e-02      4.43996e-04      1.09575e-05
   338.2      8.37620e-03      6.55532e-04      1.45766e-05
   338.3      9.71200e-03      6.49965e-04      1.35015e-05
   338.4      1.00575e-02      6.70198e-04      1.37787e-05
   338.5      9.86722e-03      6.31918e-04      1.43567e-05
   338.6      9.65171e-03      6.30835e-04      1.50271e-05
   338.7      1.21719e-02      5.88227e-04      1.17816e-05
   338.8      9.99023e-03      6.01629e-04      1.32947e-05
   338.9      7.42417e-03      5.94421e-04      1.60203e-05
   339.0      7.45750e-03      5.01558e-04      1.30784e-05
   339.1      6.79428e-03      4.71970e-04      1.13133e-05
   339.2      7.21464e-03      4.79125e-04      1.26220e-05
   339.3      9.26786e-03      4.23157e-04      1.06612e-05
   339.4      1.64020e-02      3.99414e-04      8.75310e-06
   339.5      1.50827e-02      3.92665e-04      1.23528e-05
   339.6      1.71316e-02      4.12344e-04      1.33805e-05
   339.7      1.20293e-02      3.97883e-04      1.24322e-05
   339.8      1.16710e-02      3.27392e-04      1.09579e-05
   339.9      1.21747e-02      3.65937e-04      1.16305e-05
   340.0      1.30636e-02      3.36534e-04      9.73703e-06
   340.1      1.16741e-02      4.33387e-04      1.15036e-05
   340.2      8.86088e-03      4.49715e-04      1.32747e-05
   340.3      9.53672e-03      3.01481e-04      9.74160e-06
   340.4      8.91779e-03      4.83846e-04      1.23920e-05
   340.5      7.35965e-03      4.52680e-04      1.36400e-05
   340.6      4.31248e-03      3.77958e-04      1.18588e-05
   340.7      3.43517e-03      2.97989e-04      1.11268e-05
   340.8      2.60513e-03      3.34363e-04      1.20216e-05
   340.9      3.07072e-03      3.12264e-04      9.88201e-06
   341.0     -3.68449e-04      2.58580e-04      9.96442e-06
   341.1     -1.35658e-03      2.32793e-04      1.04022e-05
   341.2     -2.86892e-04      2.55804e-04      1.03453e-05
   341.3      6.86706e-04      1.94720e-04      8.80172e-06
   341.4      1.83724e-03      1.07915e-04      7.25508e-06
   341.5      2.58301e-03      2.66241e-04      1.01628e-05
   341.6      4.07052e-03      3.65161e-04      1.11128e-05
   341.7      3.80054e-03      1.30669e-04      7.44301e-06
   341.8      2.60619e-03      3.07989e-04      1.32480e-05
   341.9      4.31508e-03      3.05077e-04      1.19125e-05
   342.0      7.23920e-03      2.58253e-04      9.00899e-06
   342.1      8.76645e-03      1.61063e-04      6.46535e-06
   342.2      7.85119e-03      1.54555e-04      7.50763e-06
   342.3      6.22908e-03      2.31933e-04      1.00093e-05
   342.4      7.35912e-03      3.09542e-04      1.06118e-05
   342.5      5.86593e-03      2.48094e-04      8.66550e-06
   342.6      2.43790e-03      1.22087e-04      7.09855e-06
   342.7      1.05281e-03      5.25383e-05      7.30568e-06
   342.8     -1.09659e-03      5.74339e-05      8.36082e-06
   342.9     -4.77255e-04      1.93045e-04      1.01463e-05
   343.0     -4.35108e-04      1.56728e-04      8.77145e-06
   343.1      3.38744e-04      1.92199e-04      9.30796e-06
   343.2      1.79088e-03      2.21473e-04      8.97105e-06
   343.3     -3.22506e-04      1.39989e-04      9.34233e-06
   343.4     -9.11267e-04      1.06311e-04      1.02585e-05
   343.5      1.14811e-03      1.24492e-04      9.61666e-06
   343.6     -6.85426e-04      1.88859e-04      9.93521e-06
   343.7     -1.07450e-03      2.05146e-04      1.02417e-05
   343.8     -5.35350e-04      2.37338e-04      1.21904e-05
   343.9     -1.64107e-03      2.84752e-04      1.35039e-05
   344.0     -1.64440e-05      2.65487e-04      1.19305e-05
   344.1      4.94469e-04      2.47045e-04      1.26480e-05
   344.2      1.42898e-03      1.37136e-04      1.01884e-05
   344.3      2.50380e-03      2.27595e-04      1.18097e-05
   344.4      5.13768e-03      3.58271e-05      7.15266e-06
   344.5      2.55407e-03     -3.37033e-05      5.96800e-06
   344.6     -1.66243e-05      6.19868e-05      8.72202e-06
   344.7     -7.84901e-04      1.61161e-04      9.51266e-06
   344.8     -2.75366e-03      2.20366e-04      1.05700e-05
   344.9     -2.85382e-03      2.57640e-04      1.15676e-05
   345.0     -7.36442e-04      1.29542e-04      8.73827e-06
   345.1     -1.05307e-03      2.85765e-05      6.50245e-06
   345.2     -2.65891e-03      1.18796e-04      8.47865e-06
   345.3     -3.17030e-03      1.56175e-04      9.32323e-06
   345.4     -3.20209e-03      9.10409e-05      6.79766e-06
   345.5      2.18280e-04     -5.06955e-05      4.56689e-06
   345.6     -6.49844e-04      1.68808e-04      8.80866e-06
   345.7     -2.46278e-03      2.66124e-04      1.06178e-05
   345.8     -2.34734e-03      6.99972e-05      7.92635e-06
   345.9      7.73141e-04      4.08114e-06      6.11060e-06
   346.0      2.05648e-03      7.30114e-05      6.36111e-06
   346.1      1.23452e-03      7.40873e-05      7.37562e-06
   346.2     -5.67750e-04      1.35370e-04      9.51405e-06
   346.3     -2.96496e-04      6.18253e-05      8.03774e-06
   346.4      1.18510e-03     -6.23443e-05      6.33953e-06
   346.5      2.05749e-03      2.50614e-05      9.16956e-06
   346.6      3.72185e-03      6.45803e-05      1.04639e-05
   346.7      4.92582e-03      9.06410e-06      9.02891e-06
   346.8      7.04690e-03     -4.57925e-05      6.91868e-06
   346.9      7.45713e-03      4.88227e-05      9.58847e-06
   347.0      1.29943e-02     -1.66112e-04      2.71565e-06
   347.1      1.01169e-02      3.42272e-05      8.79298e-06
   347.2      8.23250e-03      4.19142e-05      8.42813e-06
   347.3      5.67632e-03     -6.11393e-05      7.40188e-06
   347.4      7.76367e-03      6.95297e-05      7.99944e-06
   347.5      5.57842e-03      8.00159e-05      7.55947e-06
   347.6      1.44400e-03      3.27186e-05      9.55528e-06
   347.7      7.56207e-04      1.03971e-04      1.05873e-05
   347.8      9.34023e-04      1.22080e-04      8.36872e-06
   347.9      6.15817e-04      4.47397e-05      8.52590e-06
   348.0     -1.65174e-03     -2.52611e-05      8.78107e-06
   348.1     -2.32270e-04      7.98801e-05      7.78896e-06
   348.2     -4.26461e-03      4.81443e-05      9.28135e-06
   348.3      1.95598e-03     -7.47023e-05      5.27578e-06
   348.4     -2.20960e-03      2.06976e-04      1.14176e-05
   348.5      2.75456e-03      1.74455e-04      7.87172e-06
   348.6     -1.86889e-03      1.06806e-04      9.62371e-06
   348.7      7.62770e-04      1.78762e-05      8.10129e-06
   348.8      3.16307e-03     -3.71794e-06      6.69128e-06
   348.9      4.64328e-03     -5.39206e-05      5.60498e-06
   349.0      6.29509e-03     -1.02930e-04      5.04099e-06
   349.1      6.98859e-03     -2.82437e-05      7.96673e-06
   349.2      7.86148e-03     -1.78933e-05      8.10866e-06
   349.3      5.15789e-03      2.85008e-06      7.59798e-06
   349.4      7.90975e-03      1.24218e-04      9.37654e-06
   349.5      8.11319e-03     -2.97605e-05      4.76432e-06
   349.6      9.76245e-03     -2.93568e-05      4.70012e-06
   349.7      8.03015e-03     -1.04174e-04      5.12707e-06
   349.8      3.69972e-03     -5.04596e-05      6.76926e-06
   349.9      2.24973e-03     -1.72113e-04      4.33153e-06
   350.0      2.57292e-03     -7.08142e-05      5.45975e-06
   350.1      1.13500e-03      7.46344e-05      9.73533e-06
   350.2      2.03617e-03      2.30024e-04      1.34039e-05
   350.3      2.25703e-03      1.38064e-04      1.00994e-05
   350.4      2.44523e-03     -4.79147e-05      6.61396e-06
   350.5      3.00872e-03     -3.69503e-05      7.95842e-06
   350.6      3.94184e-03     -5.89269e-05      6.35149e-06
   350.7      6.12463e-03     -7.44791e-06      6.94439e-06
   350.8      1.34566e-03      1.12056e-04      1.10413e-05
   350.9      3.06575e-03     -2.20126e-05      6.87973e-06
   351.0      4.53110e-03     -2.84063e-05      7.57448e-06
   351.1      5.83066e-03     -1.42556e-04      3.96562e-06
   351.2      5.25227e-03     -1.07447e-04      5.76854e-06
   351.3     -1.29265e-04      5.10254e-05      9.54203e-06
   351.4     -4.29538e-03      1.16609e-04      1.21714e-05
   351.5     -2.96258e-03      3.97477e-05      8.70007e-06
   351.6     -3.76705e-03     -5.90463e-06      7.61240e-06
   351.7     -6.39690e-03      8.62951e-05      1.10764e-05
   351.8     -6.57708e-03      1.13141e-04      1.00897e-05
   351.9     -3.98718e-03      6.65547e-05      7.84404e-06
   352.0     -2.16514e-03      2.49976e-05      7.34317e-06
   352.1     -3.02086e-03     -8.81652e-05      5.39997e-06
   352.2     -1.32470e-03     -3.63293e-05      7.82044e-06
   352.3     -1.32627e-03      5.88491e-05      7.81737e-06
   352.4     -1.18348e-03     -7.19168e-05      7.63164e-06
   352.5      1.75199e-03      2.23983e-05      8.81615e-06
   352.6      3.29146e-03      1.49700e-04      1.02130e-05
   352.7      5.96295e-03     -3.41147e-05      7.85616e-06
   352.8      7.73068e-03     -6.96691e-05      7.18318e-06
   352.9      1.17193e-02     -7.76553e-05      8.23758e-06
   353.0      1.91583e-02     -1.63208e-04      6.80188e-06
   353.1      2.14625e-02     -1.40335e-04      7.64761e-06
   353.2      2.40334e-02     -1.06303e-04      8.07857e-06
   353.3      2.85705e-02     -2.10855e-04      4.13950e-06
   353.4      2.88082e-02     -2.50864e-04      2.57529e-06
   353.5      2.60554e-02     -1.24765e-04      5.11621e-06
   353.6      2.05452e-02     -1.45367e-04      4.44052e-06
   353.7      1.77133e-02     -3.06029e-04      1.08759e-06
   353.8      1.35428e-02     -1.78882e-04      3.90686e-06
   353.9      1.18816e-02     -1.41244e-04      3.21200e-06
   354.0      7.80918e-03     -1.05379e-04      4.52742e-06
   354.1      1.01116e-02     -2.20628e-04     -7.80931e-08
   354.2      3.95027e-03     -9.43484e-05      5.09435e-06
   354.3      3.57122e-03     -1.28536e-04      5.08229e-06
   354.4      2.95244e-03     -1.06195e-04      5.70557e-06
   354.5      2.95536e-03     -1.13978e-04      5.00491e-06
   354.6      2.49856e-03     -1.62742e-04      3.64335e-06
   354.7      2.70327e-03     -2.08058e-04      3.66825e-06
   354.8      1.61592e-03     -2.80307e-04      3.56453e-06
   354.9      1.16360e-03     -2.31883e-04      4.07953e-06
   355.0      5.51982e-03     -1.93066e-04      3.18589e-06
   355.1      1.98823e-03     -2.81457e-04      2.23738e-06
   355.2      2.79888e-03     -2.40206e-04      1.92714e-06
   355.3      3.17694e-03     -2.27156e-04      3.81628e-06
   355.4      3.36589e-03     -1.49588e-04      4.85323e-06
   355.5      2.63543e-03     -1.63993e-04      4.71868e-06
   355.6      2.14156e-03     -1.88778e-04      3.50164e-06
   355.7      3.16999e-03     -2.79921e-04      4.97162e-07
   355.8      5.14944e-03     -1.63170e-04      3.17636e-06
   355.9      4.28851e-03     -1.77700e-04      2.83072e-06
   356.0      3.96469e-03     -2.51405e-04      1.53790e-06
   356.1      3.41622e-03     -2.21660e-04      1.91739e-06
   356.2      2.32196e-03     -1.44192e-04      4.91031e-06
   356.3      3.53746e-03     -1.64658e-04      3.95179e-06
   356.4      3.35386e-03     -2.79055e-04      6.17582e-08
   356.5      1.12642e-03     -2.10459e-04      3.77853e-06
   356.6      1.04314e-03     -5.63926e-05      5.10127e-06
   356.7      4.72602e-04     -1.00277e-04      5.35993e-06
   356.8      2.75183e-03     -1.74408e-04      4.67014e-06
   356.9      3.28299e-03     -1.52404e-04      5.31518e-06
   357.0      4.86196e-03     -2.90436e-04      9.56236e-07
   357.1      6.18196e-03     -2.21968e-04      4.11231e-06
   357.2      5.78682e-03     -1.22970e-04      6.76076e-06
   357.3      9.93547e-03     -2.07044e-04      3.74975e-06
   357.4      1.12041e-02     -1.67351e-04      4.38972e-06
   357.5      1.25031e-02     -1.78013e-04      3.24742e-06
   357.6      1.38271e-02     -1.75250e-04      2.24852e-06
   357.7      1.73900e-02     -1.62060e-04      2.73712e-06
   357.8      2.23403e-02     -2.97707e-04      1.99850e-06
   357.9      2.49921e-02     -2.83780e-04      3.69250e-06
   358.0      2.67911e-02     -1.11423e-04      6.20484e-06
   358.1      2.54498e-02     -1.58981e-04      4.86910e-06
   358.2      2.37969e-02     -2.32793e-04      1.94365e-06
   358.3      1.84267e-02     -2.28485e-04      2.48904e-06
   358.4      1.66983e-02     -1.69292e-04      4.80350e-06
   358.5      1.56698e-02     -7.77574e-05      4.56892e-06
   358.6      1.49121e-02     -8.11493e-05      5.40065e-06
   358.7      1.31133e-02     -2.06591e-04      3.77824e-06
   358.8      1.44963e-02     -1.50266e-04      2.45665e-06
   358.9      1.53817e-02     -2.21815e-05      5.32151e-06
   359.0      1.60456e-02     -9.68451e-05      4.54715e-06
   359.1      2.18347e-02     -2.72709e-04      1.44389e-06
   359.2      2.33197e-02     -2.42207e-04      3.01815e-06
   359.3      2.28175e-02     -2.36439e-04      3.06699e-06
   359.4      2.50452e-02     -2.08067e-04      3.55063e-06
   359.5      2.29917e-02     -8.19360e-05      7.11409e-06
   359.6      2.06077e-02     -1.68498e-04      5.33680e-06
   359.7      1.71890e-02     -1.06589e-04      6.86188e-06
   359.8      1.21375e-02     -4.74759e-05      9.82892e-06
   359.9      1.24761e-02      1.55532e-05      6.72203e-06
   360.0      9.09656e-03     -1.38557e-04      3.98386e-06
   360.1      6.95656e-03     -4.59654e-05      5.73473e-06
   360.2      1.94613e-03      5.13116e-05      8.14762e-06
   360.3      3.66821e-03     -1.08410e-04      3.35172e-06
   360.4      6.77264e-04     -8.11538e-05      5.51700e-06
   360.5     -9.54916e-04      6.07197e-05      8.94365e-06
   360.6      4.25966e-03      7.06337e-05      6.02643e-06
   360.7      6.05989e-03      2.09486e-05      4.92186e-06
   360.8      1.77073e-03     -3.46312e-05      6.07101e-06
   360.9      7.12888e-04     -1.72641e-05      5.69136e-06
   361.0      2.24210e-03     -9.23491e-05      3.53624e-06
   361.1      1.60669e-03     -2.00644e-04      2.55454e-06
   361.2      3.51873e-03     -6.77594e-05      4.42764e-06
   361.3      5.83492e-03     -1.15926e-04      2.40111e-06
   361.4      5.23113e-03     -1.55172e-04      1.50741e-06
   361.5      7.39663e-03     -2.42671e-04     -2.89186e-07
   361.6      9.97811e-03     -1.48464e-04      4.35695e-07
   361.7      5.80962e-03     -3.58662e-05      5.09143e-06
   361.8      8.45820e-03     -1.88288e-04      2.01613e-06
   361.9      7.15351e-03     -2.31802e-04      2.71626e-06
   362.0      9.36405e-03     -2.42684e-04      2.73539e-06
   362.1      1.09295e-02     -1.12152e-04      3.81301e-06
   362.2      1.14512e-02     -1.33342e-04      2.75584e-06
   362.3      1.40457e-02     -2.27037e-04      1.27764e-06
   362.4      1.76862e-02     -3.07890e-04     -5.26338e-07
   362.5      1.84402e-02     -2.98145e-04     -2.19372e-07
   362.6      1.71195e-02     -2.65406e-04      4.46276e-07
   362.7      1.80381e-02     -2.95415e-04     -1.28811e-06
   362.8      1.88805e-02     -1.15616e-04      2.06433e-06
   362.9      1.92915e-02     -2.48833e-05      4.26262e-06
   363.0      2.32969e-02     -9.36538e-05      3.87604e-06
   363.1      2.64434e-02     -1.23295e-04      3.92260e-06
   363.2      2.52197e-02     -1.57000e-04      3.19498e-06
   363.3      3.08055e-02     -5.30090e-05      5.24886e-06
   363.4      3.03790e-02     -4.43647e-05      6.05959e-06
   363.5      3.02293e-02     -2.27286e-04      2.12447e-06
   363.6      3.04295e-02     -1.63799e-04      2.05554e-06
   363.7      2.88621e-02     -7.25832e-05      3.61738e-06
   363.8      2.56639e-02     -1.74330e-04      1.62994e-06
   363.9      2.17926e-02     -1.85348e-04      8.37432e-07
   364.0      1.81424e-02     -7.50415e-05      2.59092e-06
   364.1      1.62517e-02     -1.11983e-04      1.73911e-06
   364.2      1.51540e-02     -2.80331e-04     -2.04294e-06
   364.3      1.28764e-02     -3.24217e-04     -2.33078e-06
   364.4      1.11535e-02     -2.56451e-04     -4.79472e-07
   364.5      1.20300e-02     -2.91820e-04     -2.72805e-06
   364.6      1.40973e-02     -3.23420e-04     -2.40964e-06
   364.7      1.28493e-02     -2.75701e-04     -1.84436e-06
   364.8      1.11054e-02     -2.11353e-04      1.33290e-06
   364.9      8.56581e-03     -1.48436e-04      2.12083e-06
   365.0      1.10173e-02     -2.38886e-04      8.84925e-08
   365.1      1.31360e-02     -1.22082e-04      3.24592e-06
   365.2      1.52421e-02     -5.37495e-05      4.21413e-06
   365.3      1.40787e-02      1.19977e-04      7.76373e-06
   365.4      1.68079e-02     -3.30046e-05      3.63813e-06
   365.5      1.96863e-02     -2.26854e-04      1.44418e-06
   365.6      1.89171e-02     -1.84456e-04      3.24778e-06
   365.7      1.79981e-02     -3.91530e-05      5.45472e-06
   365.8      1.90192e-02      6.61941e-05      6.81409e-06
   365.9      1.72663e-02     -1.78284e-05      4.21769e-06
   366.0      1.30680e-02     -7.08024e-05      3.42815e-06
   366.1      1.47146e-02     -4.98148e-06      3.85197e-06
   366.2      1.54313e-02     -1.11082e-04      1.86050e-06
   366.3      1.14164e-02     -8.03968e-05      2.85660e-06
   366.4      6.68947e-03     -8.61786e-05      4.50078e-06
   366.5      8.00280e-03     -4.44325e-05      4.60545e-06
   366.6      4.11569e-03      3.29466e-05      6.00705e-06
   366.7      4.88473e-03     -1.59980e-04      2.23618e-06
   366.8      3.92214e-03     -2.50869e-05      4.18301e-06
   366.9      4.30437e-03      1.24021e-04      6.81719e-06
   367.0      6.78845e-03     -1.56295e-05      4.72707e-06
   367.1      4.15296e-03     -6.07828e-05      5.46010e-06
   367.2      3.04905e-03     -1.05024e-04      4.00258e-06
   367.3      4.61866e-03     -1.27391e-04      2.58344e-06
   367.4      5.04921e-03     -5.99202e-05      4.33432e-06
   367.5      3.85736e-03     -6.02244e-06      5.71515e-06
   367.6      3.01354e-03     -1.97460e-05      4.22509e-06
   367.7      3.81289e-03     -6.61344e-05      2.36478e-06
   367.8      3.18472e-03      3.24338e-05      5.70479e-06
   367.9      6.56618e-03     -3.37060e-05      2.41380e-06
   368.0      5.61494e-03     -9.84111e-05      2.20476e-06
   368.1      4.55128e-03      2.00205e-05      5.00607e-06
   368.2      4.30519e-03      1.26668e-05      4.98696e-06
   368.3      3.05658e-03      6.65320e-05      6.35508e-06
   368.4      2.20503e-03     -4.25458e-05      3.45630e-06
   368.5      3.39539e-03     -2.49754e-05      4.18849e-06
   368.6      5.77266e-03      3.20506e-05      4.93368e-06
   368.7      8.01850e-03     -8.67526e-05      1.74746e-06
   368.8      5.83233e-03      1.10084e-05      5.08510e-06
   368.9      5.91288e-03      1.05256e-04      8.04144e-06
   369.0      9.17968e-03      1.28536e-04      7.45556e-06
   369.1      9.32037e-03      1.65257e-04      8.29049e-06
   369.2      9.52825e-03      1.69694e-05      5.89129e-06
   369.3      1.25205e-02     -8.74392e-05      3.12328e-06
   369.4      1.49528e-02     -1.42855e-06      6.00948e-06
   369.5      1.80182e-02     -3.19909e-05      5.90904e-06
   369.6      2.26663e-02     -1.60229e-04      1.69533e-06
   369.7      2.50064e-02     -8.39116e-05      4.19113e-06
   369.8      3.05914e-02     -1.42824e-04      1.76998e-06
   369.9      3.84394e-02     -2.57318e-04     -7.54185e-07
   370.0      4.47761e-02     -2.89982e-04      1.42717e-06
   370.1      5.47883e-02     -2.66491e-04      1.79460e-06
   370.2      6.43213e-02     -2.28029e-04      1.71729e-06
   370.3      6.25632e-02     -2.41373e-04      1.60716e-06
   370.4      5.28498e-02     -2.74420e-04     -1.04260e-07
   370.5      4.47101e-02     -6.16062e-05      2.89663e-06
   370.6      3.70707e-02      4.92561e-06      3.23044e-06
   370.7      3.03690e-02     -8.04601e-05      1.44911e-06
   370.8      2.41010e-02     -9.32358e-05      2.74858e-06
   370.9      1.88935e-02     -1.75722e-04      1.45889e-06
   371.0      1.68034e-02     -1.81231e-04      2.62950e-07
   371.1      1.50651e-02     -1.34321e-04      1.17089e-06
   371.2      1.65535e-02     -1.31324e-04      9.85611e-07
   371.3      1.38923e-02     -2.70864e-05      2.67405e-06
   371.4      1.43217e-02     -1.17788e-05      1.21559e-06
   371.5      1.26162e-02      1.80675e-04      5.49616e-06
   371.6      9.09506e-03     -4.97632e-06      3.66937e-06
   371.7      4.82283e-03      4.52777e-05      7.60085e-06
   371.8      8.11580e-03     -9.30686e-05      3.61493e-06
   371.9      1.01343e-02     -1.19699e-04      1.24880e-06
   372.0      1.07841e-02     -1.31698e-04     -1.05832e-06
   372.1      9.10778e-03     -9.25342e-05      1.64252e-06
   372.2      7.82280e-03     -7.59249e-05      2.35792e-06
   372.3      8.80461e-03     -6.85836e-05      1.72964e-06
   372.4      7.88033e-03      6.77423e-05      6.42591e-06
   372.5      7.91025e-03      1.29216e-04      7.57499e-06
   372.6      9.30272e-03     -2.42159e-05      4.09141e-06
   372.7      9.66163e-03     -1.30563e-04      3.56617e-06
   372.8      1.30162e-02     -1.51983e-04      1.98863e-06
   372.9      1.24992e-02     -1.92159e-04      1.78873e-06
   373.0      1.09849e-02     -1.28319e-05      5.44937e-06
   373.1      1.02879e-02      2.16882e-05      4.48359e-06
   373.2      1.07415e-02     -4.82483e-05      2.34110e-06
   373.3      1.10047e-02     -1.61371e-06      4.85514e-06
   373.4      1.27006e-02     -5.26072e-05      2.69779e-06
   373.5      1.20794e-02     -6.64804e-05      2.22464e-06
   373.6      1.12253e-02     -1.38291e-04      1.33960e-06
   373.7      1.12679e-02     -4.87119e-05      4.37033e-06
   373.8      1.41588e-02     -8.38187e-06      3.60548e-06
   373.9      1.30061e-02     -1.02397e-04      1.55971e-06
   374.0      1.08519e-02     -8.31316e-05      2.80743e-06
   374.1      1.32043e-02     -9.10369e-05      2.36590e-06
   374.2      1.58300e-02     -1.01714e-04      2.07361e-06
   374.3      1.72223e-02     -2.80595e-05      4.53331e-06
   374.4      1.93983e-02     -1.12031e-04      3.78953e-06
   374.5      2.23986e-02     -1.45692e-04      2.02881e-06
   374.6      2.52840e-02     -1.14379e-04      3.56447e-06
   374.7      2.92999e-02     -2.15059e-04      9.98457e-07
   374.8      3.33911e-02     -1.71622e-04      2.81147e-06
   374.9      3.65163e-02     -9.98473e-05      3.72350e-06
   375.0      4.06396e-02     -2.38230e-04      2.64341e-06
   375.1      4.66104e-02     -4.33292e-04     -1.01572e-06
   375.2      4.79459e-02     -3.21128e-04      5.11767e-07
   375.3      4.04330e-02     -1.62187e-04      3.18754e-06
   375.4      3.47646e-02     -2.45744e-04      5.19520e-07
   375.5      2.93478e-02     -2.60524e-04     -1.06405e-06
   375.6      2.48302e-02     -1.19627e-04      1.13674e-06
   375.7      1.89539e-02     -1.13973e-04      1.53224e-06
   375.8      1.69965e-02     -1.46722e-04     -6.85712e-07
   375.9      1.61006e-02      1.14612e-05      2.54378e-06
   376.0      9.45780e-03      9.46929e-05      7.44315e-06
   376.1      9.47615e-03     -2.87623e-05      4.11776e-06
